time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-04-15 02:11:22.000,57.0116,-157.9245,14.4,3.3,ml,,,,0.55,ak,ak13441581,2016-04-15 02:38:57.302,"98km NNE of Chignik Lake, Alaska",earthquake,0.8,0.4,,,automatic,ak,ak
2016-04-15 00:45:48.100,14.4817,-92.7391,78.85,4.1,mb,,199,1.012,0.8,us,us20005i99,2016-04-17 21:30:23.141,"43km SW of Puerto Madero, Mexico",earthquake,12,8.3,0.086,37,reviewed,us,us
2016-04-15 00:22:56.000,59.7311,-153.0077,113.3,2.6,ml,,,,0.5,ak,ak13441090,2016-04-17 21:17:31.040,"66km W of Anchor Point, Alaska",earthquake,0.7,0.6,,,automatic,ak,ak
2016-04-14 23:27:56.000,13.27,-89.6,60,4.1,md,,,,0.8,us,us20005jdq,2016-04-18 21:27:15.832,"38km SW of La Libertad, El Salvador",earthquake,8,8.2,,,reviewed,snet,snet
2016-04-14 23:24:01.210,-2.0039,-77.7042,169.84,4.3,mb,,57,1.27,1.4,us,us20005i7p,2016-04-15 04:24:40.263,"42km SE of Palora, Ecuador",earthquake,7.4,7.7,0.148,13,reviewed,us,us
2016-04-14 23:15:07.060,-7.4814,128.0652,129.34,5.7,mb,,16,3.243,1.19,us,us20005i7m,2016-04-15 03:56:10.000,"299km ENE of Dili, East  imor",earthquake,7,4.1,0.037,258,reviewed,us,us
2016-04-14 22:50:46.530,-12.2865,-76.2767,86.46,4.4,mb,,123,0.627,1.01,us,us20005i7e,2016-04-15 02:57:52.926,"50km SSE of Matucana, Peru",earthquake,5.7,7.6,0.123,19,reviewed,us,us
2016-04-14 22:46:53.770,32.8035,130.7293,10,4.5,mb,,95,0.343,0.86,us,us20005i7c,2016-04-16 23:04:49.786,"1km NW of Kumamoto-shi, Japan",earthquake,3.8,1.4,0.083,43,reviewed,us,us
2016-04-14 22:43:18.210,-39.3702,174.7621,174.67,4.4,mb,,58,0.859,0.71,us,us20005i7a,2016-04-15 00:57:42.040,"40km E of Eltham, New ealand",earthquake,7.6,7,0.239,5,reviewed,us,us
2016-04-14 22:32:19.630,36.6015,-97.6796,3.01,2.6,mb_lg,,45,0.212,0.41,us,us20005i6z,2016-04-16 21:42:53.190,"23km SSE of Medford, Oklahoma",earthquake,1.2,6.2,0.111,21,reviewed,us,us
2016-04-14 22:29:56.850,32.8434,130.7907,10,4.6,mb,,78,0.29,0.61,us,us20005i75,2016-04-16 22:42:12.174,"7km NE of Kumamoto-shi, Japan",earthquake,3.6,1.9,0.096,32,reviewed,us,us
2016-04-14 22:27:14.210,40.2266667,-125.008,3.28,2.68,md,17,314,0.5618,0.24,nc,nc72622325,2016-04-16 02:17:06.804,"74km WSW of Ferndale, California",earthquake,1.57,0.81,0.13,30,reviewed,nc,nc
2016-04-14 22:23:27.890,-14.1776,166.5343,10,5.2,mb,,69,1.418,0.7,us,us20005i70,2016-04-16 21:57:51.059,"111km NNW of Port-Olry, Vanuatu",earthquake,7.9,1.9,0.048,144,reviewed,us,us
2016-04-14 22:23:04.940,36.6161667,-121.2231667,5.45,2.56,md,65,39,0.06439,0.06,nc,nc72622315,2016-04-16 04:28:04.160,"23km NNE of Soledad, California",earthquake,0.1,0.62,0.167,65,reviewed,nc,nc
2016-04-14 21:50:27.630,-14.5225,166.3518,16,6.4,mww,,23,1.233,1.09,us,us20005i6p,2016-04-15 04:49:28.036,"95km NW of Port-Olry, Vanuatu",earthquake,6.4,1.7,,,reviewed,us,us
2016-04-14 20:10:37.420,32.7543,130.6936,10,4.7,mb,,101,0.4,0.72,us,us20005i51,2016-04-14 21:19:02.779,"5km SW of Kumamoto-shi, Japan",earthquake,5.9,1.9,0.069,64,reviewed,us,us
2016-04-14 19:40:40.480,-6.7912,129.2936,169.84,4.3,mb,,191,2.314,0.99,us,us20005i4e,2016-04-14 21:07:40.019,"257km WNW of Saumlaki, Indonesia",earthquake,10.3,13.5,0.177,9,reviewed,us,us
2016-04-14 19:34:29.000,56.959,-157.8461,8.5,2.6,ml,,,,0.56,ak,ak13438747,2016-04-21 20:26:53.670,"96km NE of Chignik Lake, Alaska",earthquake,0.6,0.2,,,reviewed,ak,ak
2016-04-14 18:41:43.900,18.9705,-65.1364,29,2.7,Md,6,259.2,0.63870217,0.1,pr,pr16105044,2016-04-14 21:20:43.040,"72km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,1.7,8.7,0,5,reviewed,pr,pr
2016-04-14 18:29:19.070,36.2495,141.8077,25.09,4.6,mb,,143,1.307,0.76,us,us20005i3u,2016-04-14 18:54:25.617,"104km ENE of Hasaki, Japan",earthquake,7.3,5.5,0.074,54,reviewed,us,us
2016-04-14 17:44:53.900,-32.126,-71.9035,10,4.3,mb,,176,0.671,0.77,us,us20005i3l,2016-04-14 22:38:32.474,"72km WNW of La Ligua, Chile",earthquake,2.4,1.9,0.202,7,reviewed,us,us
2016-04-14 17:14:36.370,32.7126,130.6708,10,4.5,mb,,98,0.446,0.87,us,us20005i33,2016-04-14 18:32:00.167,"3km N of Uto, Japan",earthquake,3.7,1.9,0.1,29,reviewed,us,us
2016-04-14 16:53:02.380,32.6963,130.7673,11.83,4.6,mwr,,85,0.437,0.8,us,us20005i2q,2016-04-16 20:24:44.916,"9km E of Uto, Japan",earthquake,5,4.2,0.086,13,reviewed,us,us
2016-04-14 16:45:21.120,-20.435,-175.0775,10,4.9,mb,,105,5.035,1.02,us,us20005i2m,2016-04-15 18:36:33.126,"78km N of Nuku`alofa,  onga",earthquake,9.1,1.8,0.052,115,reviewed,us,us
2016-04-14 16:44:33.510,-0.5627,-11.6063,10,5.2,mb,,31,7.818,0.75,us,us20005i2p,2016-04-15 17:15:22.415,"North of Ascension Island",earthquake,6.3,1.7,0.039,222,reviewed,us,us
2016-04-14 16:44:07.300,18.7639,-67.3041,15,2.6,Md,7,280.8,0.34585138,0.23,pr,pr16105042,2016-04-14 21:54:12.040,"37km NW of San Antonio, Puerto Rico",earthquake,1.2,1.6,0,6,reviewed,pr,pr
2016-04-14 15:50:31.370,32.7418,130.7274,10,4.5,mb,,91,0.402,0.77,us,us20005i1z,2016-04-15 16:51:22.091,"5km SSW of Kumamoto-shi, Japan",earthquake,3.8,1.9,0.09,36,reviewed,us,us
2016-04-14 15:49:44.300,18.7856,-67.0654,28,2.9,Md,7,284.4,0.31890193,0.07,pr,pr16105041,2016-04-14 21:50:31.040,"31km N of Isabela, Puerto Rico",earthquake,0.7,1.5,0,5,reviewed,pr,pr
2016-04-14 15:34:17.420,32.6976,130.7594,10,4.7,mb,,91,0.437,0.82,us,us20005i1r,2016-04-15 16:11:59.592,"8km E of Uto, Japan",earthquake,4.3,1.9,0.059,87,reviewed,us,us
2016-04-14 15:25:39.830,34.1347,138.3386,269.64,4.5,mb,,77,1.596,0.96,us,us20005i1q,2016-04-15 16:11:08.142,"52km SSE of Oyama, Japan",earthquake,7.2,5.6,0.037,211,reviewed,us,us
2016-04-14 15:18:39.400,19.4505,-64.8488,9,3.4,Md,8,288,1.05102888,0.36,pr,pr16105035,2016-04-15 15:14:01.040,"117km NNW of Road  own, British Virgin Islands",earthquake,7.5,10.8,0,4,reviewed,pr,pr
2016-04-14 15:18:16.000,57.227,-157.6855,9.5,3.2,ml,,,,0.84,ak,ak13437377,2016-04-21 20:25:47.901,"127km NNE of Chignik Lake, Alaska",earthquake,0.7,0.2,,,reviewed,ak,ak
2016-04-14 15:15:03.400,18.1025,-64.9588,10,3,Md,8,115.2,0.24793502,0.25,pr,pr16105040,2016-04-14 21:01:31.040,"26km S of Charlotte Amalie, U.S. Virgin Islands",earthquake,0.5,1.5,0,8,reviewed,pr,pr
2016-04-14 15:12:54.900,18.1009,-64.9578,7,3.2,Md,9,111.6,0.24883333,0.34,pr,pr16105034,2016-04-14 20:38:41.040,"26km S of Charlotte Amalie, U.S. Virgin Islands",earthquake,0.9,2.2,0,6,reviewed,pr,pr
2016-04-14 15:06:22.190,32.7069,130.7012,10,5.3,mb,,22,0.442,1.01,us,us20005i1i,2016-04-15 15:06:49.235,"4km NE of Uto, Japan",earthquake,4.3,1.8,0.044,171,reviewed,us,us
2016-04-14 15:03:46.920,32.6934,130.732,5.96,6,mww,,32,0.447,0.87,us,us20005i1a,2016-04-15 14:38:44.540,"6km E of Uto, Japan",earthquake,4,3,,,reviewed,us,us
2016-04-14 15:03:24.900,18.0851,-64.9766,7,2.7,Md,5,144,0.26590132,0.27,pr,pr16105038,2016-04-14 19:28:06.040,"28km S of Charlotte Amalie, U.S. Virgin Islands",earthquake,0.9,2.1,0,5,reviewed,pr,pr
2016-04-14 15:00:47.400,18.1007,-64.9636,8,3.6,Md,17,111.6,0.24883333,0.34,pr,pr16105036,2016-04-15 15:06:05.040,"26km S of Charlotte Amalie, U.S. Virgin Islands",earthquake,0.8,1.8,0,10,reviewed,pr,pr
2016-04-14 14:48:18.360,-5.7236,149.4523,154.22,4.7,mb,,76,3.1,0.94,us,us20005i17,2016-04-14 15:08:16.903,"55km N of Kandrian, Papua New Guinea",earthquake,8.5,8.4,0.073,58,reviewed,us,us
2016-04-14 14:43:41.610,32.7827,130.7582,10,4.9,mb,,85,0.355,0.96,us,us20005i14,2016-04-14 15:27:45.537,"1km ESE of Kumamoto-shi, Japan",earthquake,2.8,1.9,0.099,32,reviewed,us,us
2016-04-14 14:29:58.010,32.7517,130.726,10,4.6,mb,,101,0.393,0.8,us,us20005i1b,2016-04-14 20:41:18.472,"4km SSW of Kumamoto-shi, Japan",earthquake,4.8,1.9,0.132,17,reviewed,us,us
2016-04-14 14:29:39.000,19.4449,-64.755,66,3,Md,4,327.6,1.10313117,0.15,pr,pr16105033,2016-04-14 16:15:20.941,"114km N of Road  own, British Virgin Islands",earthquake,4.8,10,0,3,reviewed,pr,pr
2016-04-14 14:28:13.540,32.7849,130.7453,10,4.5,mb,,100,0.356,1.07,us,us20005i10,2016-04-14 20:35:51.429,"0km SSE of Kumamoto-shi, Japan",earthquake,4.6,1.9,0.171,10,reviewed,us,us
2016-04-14 14:23:05.600,40.3771,53.0612,43.29,4.5,mb,,65,4.627,0.88,us,us20005i0z,2016-04-14 20:28:56.473,"40km NNE of  urkmenbasy,  urkmenistan",earthquake,8.8,8.8,0.093,34,reviewed,us,us
2016-04-14 13:52:13.000,54.1581,-162.4959,28.9,3.7,ml,,,,0.53,ak,ak13436946,2016-04-14 22:55:43.473,"97km SE of False Pass, Alaska",earthquake,0.9,1.6,,,reviewed,ak,ak
2016-04-14 13:43:15.950,32.7042,130.6956,10,4.5,mb,,108,0.446,0.98,us,us20005i0p,2016-04-14 20:22:57.495,"3km NE of Uto, Japan",earthquake,4.6,1.9,0.145,14,reviewed,us,us
2016-04-14 13:38:43.640,32.6854,130.7106,10,4.8,mb,,91,0.46,0.71,us,us20005i0k,2016-04-14 14:27:54.065,"4km E of Uto, Japan",earthquake,4.5,1.9,0.094,35,reviewed,us,us
2016-04-14 13:33:56.800,18.096,-64.9903,7,2.5,Md,4,262.8,0.25601986,0.31,pr,pr16105025,2016-04-14 13:54:00.926,"27km SSW of Charlotte Amalie, U.S. Virgin Islands",earthquake,2.4,3.2,0,3,reviewed,pr,pr
2016-04-14 13:22:19.310,32.6832,130.646,10,4.8,mb,,104,0.481,0.82,us,us20005i0i,2016-04-14 13:47:33.713,"1km W of Uto, Japan",earthquake,4.7,1.9,0.121,21,reviewed,us,us
2016-04-14 13:07:35.990,32.7877,130.8354,10,5.4,mb,,58,0.338,1.19,us,us20005i0c,2016-04-14 23:56:34.000,"8km E of Kumamoto-shi, Japan",earthquake,5.1,1.9,0.088,44,reviewed,us,us
2016-04-14 13:05:25.600,19.4808,-64.8052,29,3.1,Md,3,342,1.25135319,0.1,pr,pr16105029,2016-04-14 14:54:33.670,"119km N of Road  own, British Virgin Islands",earthquake,2.5,12.1,0,3,reviewed,pr,pr
2016-04-14 13:03:52.190,14.4613,-92.8049,71.83,4.4,mb,,209,1.077,0.99,us,us20005i06,2016-04-14 13:44:27.540,"50km SW of Puerto Madero, Mexico",earthquake,11.4,12.7,0.161,11,reviewed,us,us
2016-04-14 13:01:02.000,62.1221,-149.5756,60.1,2.9,ml,,,,0.42,ak,ak13436559,2016-04-21 20:26:00.403,"15km ESE of Y, Alaska",earthquake,0.2,0.2,,,reviewed,ak,ak
2016-04-14 12:49:46.100,19.4235,-64.873,31,3.7,Md,19,270,1.02946932,0.27,pr,pr16105023,2016-04-14 13:33:06.313,"114km NNW of Road  own, British Virgin Islands",earthquake,1.8,16.9,0,14,reviewed,pr,pr
2016-04-14 12:42:25.080,32.5779,130.6361,10,4.8,mb,,104,1.076,0.86,us,us20005hzv,2016-04-14 13:50:18.356,"8km SSW of Matsubase, Japan",earthquake,6.2,1.8,0.076,53,reviewed,us,us
2016-04-14 12:26:36.430,32.8494,130.6345,10,6.2,mww,,17,0.342,1.23,us,us20005hzn,2016-04-18 14:26:51.601,"7km SW of Ueki, Japan",earthquake,5.3,1.7,,,reviewed,us,us
2016-04-14 12:17:05.410,-14.498,166.4805,10,6,mwp,,36,1.174,1.11,us,us20005hzl,2016-04-14 16:56:42.000,"86km NW of Port-Olry, Vanuatu",earthquake,7.1,1.9,0.034,95,reviewed,us,us
2016-04-14 12:10:05.220,36.1846,-96.8126,4.78,2.7,mb_lg,,68,0.085,0.43,us,us20005hzh,2016-04-14 12:58:53.075,"12km NW of Yale, Oklahoma",earthquake,1.9,7.4,0.08,41,reviewed,us,us
2016-04-14 11:58:19.330,35.5986,139.6371,46.69,4.6,mb,,133,0.774,0.84,us,us20005i5r,2016-04-14 21:01:34.057,"7km SE of Komae, Japan",earthquake,5.9,8.5,0.152,13,reviewed,us,us
2016-04-14 11:03:51.000,18.9281,-67.263,44,2.9,Md,6,302.4,0.75278821,0.27,pr,pr16105024,2016-04-14 13:37:33.739,"51km NNW of San Antonio, Puerto Rico",earthquake,3.7,8.6,0,4,reviewed,pr,pr
2016-04-14 09:38:44.430,-33.8559,-70.3946,109.33,5.1,mww,,36,0.155,0.92,us,us20005hz4,2016-04-14 16:27:30.040,"31km SSE of Puente Alto, Chile",earthquake,5.9,2.4,,,reviewed,us,us
2016-04-14 08:01:17.500,18.148,-64.91,60,2.7,Md,4,111.6,0.38627557,0.1,pr,pr16105021,2016-04-14 12:27:00.948,"21km S of Charlotte Amalie, U.S. Virgin Islands",earthquake,0.6,1.8,0,3,reviewed,pr,pr
2016-04-14 07:35:04.770,-31.2444,-69.039,120.84,4.7,mb,,120,0.426,1.22,us,us20005hyt,2016-04-14 07:58:19.367,"36km ENE of Calingasta, Argentina",earthquake,8.8,6.8,0.063,76,reviewed,us,us
2016-04-14 07:31:24.200,18.0902,-64.9915,7,2.5,Md,5,136.8,0.26230806,0.23,pr,pr16105020,2016-04-14 12:21:14.793,"28km SSW of Charlotte Amalie, U.S. Virgin Islands",earthquake,0.6,1.8,0,5,reviewed,pr,pr
2016-04-14 06:50:48.207,39.597,-115.7975,2.3,2.9,ml,13,60.3,0.933,0.1789,nn,nn00540491,2016-04-15 02:36:33.624,"16km NE of Eureka, Nevada",earthquake,,4,0.46,10,reviewed,nn,nn
2016-04-14 06:19:42.700,18.1019,-64.9773,5,2.5,Md,5,144,0.24883333,0.18,pr,pr16105004,2016-04-14 07:45:21.668,"27km S of Charlotte Amalie, U.S. Virgin Islands",earthquake,0.6,1.4,0,5,reviewed,pr,pr
2016-04-14 06:14:28.000,18.1175,-64.9458,13,3.6,Md,22,108,0.23176534,0.33,pr,pr16105002,2016-04-14 07:16:12.558,"24km S of Charlotte Amalie, U.S. Virgin Islands",earthquake,0.6,1.5,0,17,reviewed,pr,pr
2016-04-14 05:41:53.870,23.8202,94.1825,67.65,4.6,mb,,60,2.738,0.76,us,us20005hyf,2016-04-14 06:24:22.404,"31km NW of Mawlaik, Burma",earthquake,7.7,6.9,0.058,87,reviewed,us,us
2016-04-14 05:27:13.200,18.0965,-64.98,7,2.5,Md,5,144,0.25422323,0.12,pr,pr16105010,2016-04-14 08:49:18.874,"27km S of Charlotte Amalie, U.S. Virgin Islands",earthquake,0.5,1.1,0,4,reviewed,pr,pr
2016-04-14 05:14:24.800,18.0953,-64.9925,7,2.7,Md,5,136.8,0.25781649,0.27,pr,pr16105006,2016-04-14 08:28:09.480,"28km SSW of Charlotte Amalie, U.S. Virgin Islands",earthquake,0.8,2.1,0,5,reviewed,pr,pr
2016-04-14 05:04:15.000,18.1116,-64.9499,14,2.7,Md,7,108,0.23805355,0.43,pr,pr16105001,2016-04-14 05:32:47.082,"25km S of Charlotte Amalie, U.S. Virgin Islands",earthquake,0.9,3.2,0,7,reviewed,pr,pr
2016-04-14 03:24:10.000,56.4224,-151.6185,15.3,3.7,ml,,,,0.94,ak,ak13434169,2016-04-21 20:28:33.102,"159km SSE of Kodiak, Alaska",earthquake,2,38.8,,,reviewed,ak,ak
2016-04-14 03:23:43.000,53.5744,-164.7171,41.8,3,ml,,,,0.59,ak,ak13434174,2016-04-21 20:26:28.119,"93km SE of Akutan, Alaska",earthquake,1.6,5.6,,,reviewed,ak,ak
2016-04-14 03:06:09.160,53.7794,160.7735,31.85,5.7,mwb,,80,1.48,1.19,us,us20005hxx,2016-04-14 19:55:42.040,"163km ENE of Petropavlovsk-Kamchatskiy, Russia",earthquake,5.5,3.4,0.034,82,reviewed,us,us
2016-04-14 02:27:25.000,51.4714,-174.3334,0.8,2.9,ml,,,,0.43,ak,ak13433841,2016-04-21 20:26:40.683,"81km S of Atka, Alaska",earthquake,5.2,1.2,,,reviewed,ak,ak
2016-04-14 02:17:06.000,51.3294,-174.0476,25.7,3,ml,,,,0.6,ak,ak13433837,2016-04-21 20:26:16.088,"97km S of Atka, Alaska",earthquake,1.9,4.7,,,reviewed,ak,ak
2016-04-14 01:37:25.200,51.5381,-174.056,29.7,5.2,mb,,74,1.363,1.17,us,us20005hxt,2016-04-21 20:24:36.892,"73km S of Atka, Alaska",earthquake,6.6,4.3,0.025,532,reviewed,us,us
2016-04-13 23:42:26.970,37.4996667,-113.9381667,4.06,3.43,ml,17,87,0.07489,0.14,uu,uu60145247,2016-04-14 14:36:03.369,"21km WSW of Enterprise, Utah",earthquake,0.52,0.81,0.254,21,reviewed,uu,uu
2016-04-13 23:30:40.030,-15.8157,-75.4418,10,4.2,mb,,163,4.041,0.53,us,us20005hxa,2016-04-13 23:50:53.610,"75km SSW of Minas de Marcona, Peru",earthquake,10.8,1.9,0.264,4,reviewed,us,us
2016-04-13 22:41:10.490,-23.3141,-66.4911,239.41,4.2,mb,,89,2.337,0.92,us,us20005hx6,2016-04-13 23:02:16.828,"82km W of El Aguilar, Argentina",earthquake,7.9,7.9,0.187,8,reviewed,us,us
2016-04-13 21:40:43.460,-10.1982,161.1095,73.28,4.6,mb,,86,1.371,0.76,us,us20005hx3,2016-04-13 22:01:21.854,"93km WNW of Kirakira, Solomon Islands",earthquake,8.8,7.9,0.084,42,reviewed,us,us
2016-04-13 21:33:16.810,36.878,-97.3741,1.7,3.2,mb_lg,,60,0.158,0.48,us,us20005hwa,2016-04-13 21:46:41.288,"11km NW of Blackwell, Oklahoma",earthquake,1.8,7.9,0.059,74,reviewed,us,us
2016-04-13 20:01:58.000,-20.967,-66.5332,224.86,5.3,mb,,25,2.589,0.99,us,us20005hve,2016-04-14 13:39:44.000,"31km W of Atocha, Bolivia",earthquake,7.2,5.3,0.024,581,reviewed,us,us
2016-04-13 19:54:41.160,-44.9944,167.5027,75.6,4.1,mb,,86,0.531,0.74,us,us20005hvc,2016-04-13 23:41:04.794,"49km NNW of  e Anau, New ealand",earthquake,9.2,13.5,0.26,4,reviewed,us,us
2016-04-13 19:31:28.470,32.7963333,-117.2941667,7.83,2.75,ml,29,209,0.05912,0.12,ci,ci37549360,2016-04-13 20:42:30.023,"6km SSW of La Jolla, CA",earthquake,0.32,0.39,0.125,104,reviewed,ci,ci
2016-04-13 18:27:23.000,50.2344,179.1274,29.3,3.4,ml,,,,0.77,ak,ak13431861,2016-04-21 00:49:50.520,"169km SW of Amatignak Island, Alaska",earthquake,3.8,1.8,,,reviewed,ak,ak
2016-04-13 18:22:07.000,67.1255,-136.3678,20.4,2.5,ml,,,,0.68,ak,ak13488715,2016-04-21 00:52:48.211,"72km WSW of Fort McPherson, Canada",earthquake,2.6,1,,,reviewed,ak,ak
2016-04-13 18:21:51.900,7.8061,121.967,11.99,5.9,mwb,,19,3.656,0.93,us,us20005hux,2016-04-14 15:14:57.000,"21km WNW of Siocon, Philippines",earthquake,6.7,2.8,0.047,44,reviewed,us,us
2016-04-13 17:31:29.440,1.6192,126.5001,35,5.2,mb,,30,1.208,0.99,us,us20005huf,2016-04-13 20:07:19.384,"133km NW of Kota  ernate, Indonesia",earthquake,6.4,1.9,0.042,189,reviewed,us,us
2016-04-13 16:18:47.560,38.8415,-122.8236667,1.77,2.63,md,65,38,0.009678,0.05,nc,nc72621695,2016-04-13 20:41:19.368,"8km WNW of Cobb, California",earthquake,0.11,0.16,0.277,65,reviewed,nc,nc
2016-04-13 16:09:56.430,36.0845,-97.6787,5.19,2.5,mb_lg,,49,0.049,0.21,us,us20005htz,2016-04-13 20:50:23.901,"16km NNW of Crescent, Oklahoma",earthquake,0.8,3.9,0.1,26,reviewed,us,us
2016-04-13 15:56:21.000,52.5976,-163.6584,28.6,2.8,ml,,,,0.41,ak,ak13431282,2016-04-21 00:49:25.684,"221km SE of Akutan, Alaska",earthquake,1,2.8,,,reviewed,ak,ak
2016-04-13 14:37:50.000,52.6692,-163.8617,25.6,2.5,ml,,,,0.52,ak,ak13430996,2016-04-21 00:49:37.541,"206km SE of Akutan, Alaska",earthquake,0.8,1.6,,,reviewed,ak,ak
2016-04-13 14:29:27.000,59.9667,-152.7661,100.1,2.6,ml,,,,0.49,ak,ak13430979,2016-04-21 00:51:32.156,"56km WNW of Anchor Point, Alaska",earthquake,0.2,0.2,,,reviewed,ak,ak
2016-04-13 13:55:17.870,23.1329,94.8995,134.76,6.9,mwb,,23,3.684,1.17,us,us20005hqz,2016-04-14 16:26:41.046,"74km SE of Mawlaik, Burma",earthquake,7,6.1,0.073,18,reviewed,us,us
2016-04-13 13:12:06.000,54.0475,-165.303,72.8,2.8,ml,,,,0.37,ak,ak13430689,2016-04-21 00:49:12.587,"32km ESE of Akutan, Alaska",earthquake,1.8,0.3,,,reviewed,ak,ak
2016-04-13 13:04:58.000,57.1702,-157.8961,9,2.6,ml,,,,0.51,ak,ak13430687,2016-04-21 00:49:00.946,"114km NNE of Chignik Lake, Alaska",earthquake,0.6,0.3,,,reviewed,ak,ak
2016-04-13 12:58:23.600,19.1364,-65.499,38,2.8,Md,3,320.4,0.84890794,0.01,pr,pr16104002,2016-04-13 16:22:46.455,"86km NNE of Vieques, Puerto Rico",earthquake,1.4,5.9,0,3,reviewed,pr,pr
2016-04-13 12:31:16.000,51.7944,-167.6604,25.6,2.9,ml,,,,0.34,ak,ak13488690,2016-04-21 00:52:33.280,"151km SSE of Nikolski, Alaska",earthquake,5,2.1,,,reviewed,ak,ak
2016-04-13 10:30:10.980,13.2614,145.789,9.95,4.8,mb,,65,0.953,0.81,us,us20005hqf,2016-04-13 10:53:36.191,"101km ESE of Yigo Mayor's Office, Guam",earthquake,7.4,4.8,0.058,92,reviewed,us,us
2016-04-13 09:50:42.950,37.3822,71.8516,137.91,4.1,mb,,74,0.212,0.8,us,us20005hqa,2016-04-13 12:52:04.034,"13km N of Roshtqal'a,  ajikistan",earthquake,7,6.9,0.198,7,reviewed,us,us
2016-04-13 06:34:35.000,63.0259,-151.7138,11.1,2.5,ml,,,,0.54,ak,ak13430161,2016-04-21 00:51:17.971,"113km NW of  alkeetna, Alaska",earthquake,0.2,0.2,,,reviewed,ak,ak
2016-04-13 05:27:42.000,64.8291,-139.6751,26.9,3.3,ml,,,,0.57,ak,ak13430154,2016-04-21 00:50:21.422,"68km E of Eagle Village, Alaska",earthquake,0.4,0.8,,,reviewed,ak,ak
2016-04-13 04:55:42.100,18.627,-65.1348,25,3.2,Md,18,205.2,0.3233935,0.28,pr,pr16104001,2016-04-13 05:53:04.420,"38km NW of Charlotte Amalie, U.S. Virgin Islands",earthquake,1.2,4.2,0,15,reviewed,pr,pr
2016-04-13 04:46:39.950,37.0921,141.9577,22.51,4.6,mb,,135,1.21,1,us,us20005hpe,2016-04-13 05:08:09.987,"95km E of Iwaki, Japan",earthquake,5.9,5.7,0.052,110,reviewed,us,us
2016-04-13 02:48:42.920,-15.7584,-71.9301,112.71,4.2,mb,,144,3.009,1.38,us,us20005hnv,2016-04-13 03:18:18.497,"29km NNE of Lluta, Peru",earthquake,7.7,9.4,0.121,19,reviewed,us,us
2016-04-13 02:01:29.429,41.8479,-119.6132,4.7,3.2,ml,7,75.39,0.172,0.2363,nn,nn00540356,2016-04-19 03:12:43.040,"71km ESE of Lakeview, Oregon",earthquake,,3.1,0.42,6,reviewed,nn,nn
2016-04-13 01:32:50.000,57.0777,-157.9054,8.9,3.8,ml,,,,0.6,ak,ak13429646,2016-04-21 00:51:05.138,"105km NNE of Chignik Lake, Alaska",earthquake,0.6,0.2,,,reviewed,ak,ak
2016-04-13 01:23:26.480,36.4103,70.912,134.63,4.2,mb,,83,0.763,1.03,us,us20005hnn,2016-04-13 02:26:32.646,"44km NNE of `Alaqahdari-ye Kiran wa Munjan, Afghanistan",earthquake,7.7,6.3,0.132,16,reviewed,us,us
2016-04-13 01:01:09.570,-7.3513,106.4466,79.65,4.3,mb,,141,3.974,0.72,us,us20005hnm,2016-04-13 02:18:50.422,"1km SW of Simpang, Indonesia",earthquake,10.5,8.5,0.116,21,reviewed,us,us
2016-04-13 00:23:50.300,11.4135,140.8893,10,4.8,mb,,43,4.446,0.77,us,us20005hnj,2016-04-22 02:04:29.319,"186km NNE of Fais, Micronesia",earthquake,10,1.9,0.063,78,reviewed,us,us
2016-04-12 23:58:39.680,51.98,-30.1429,10,4.5,mb,,133,13.593,0.82,us,us20005hnk,2016-04-22 02:01:16.740,"Northern Mid-Atlantic Ridge",earthquake,11.4,1.9,0.063,74,reviewed,us,us
2016-04-12 23:40:48.490,11.3791,140.972,10,4.7,mb,,83,4.393,0.76,us,us20005hnd,2016-04-22 01:57:24.385,"185km NNE of Fais, Micronesia",earthquake,11.2,1.9,0.067,67,reviewed,us,us
2016-04-12 23:34:04.320,11.2707,140.9555,10,4.4,mb,,100,4.463,0.94,us,us20005k4y,2016-04-22 01:50:15.103,"173km NNE of Fais, Micronesia",earthquake,14.2,1.9,0.108,25,reviewed,us,us
2016-04-12 23:27:49.320,11.3727,140.9354,10,4.9,mb,,43,4.428,0.85,us,us20005hnf,2016-04-22 01:44:33.518,"183km NNE of Fais, Micronesia",earthquake,11.1,1.9,0.066,71,reviewed,us,us
2016-04-12 23:22:58.380,11.3235,140.8509,10,5.1,mb,,39,4.524,1.2,us,us20005hn9,2016-04-22 01:33:56.430,"176km NNE of Fais, Micronesia",earthquake,9.8,1.8,0.039,220,reviewed,us,us
2016-04-12 23:09:53.200,-21.1114,-179.0387,600.32,4.2,mb,,83,8.16,0.78,us,us20005k4x,2016-04-22 01:14:41.278,"62km SW of Ndoi Island, Fiji",earthquake,5,9.4,0.102,27,reviewed,us,us
2016-04-12 22:34:17.270,-50.7419,29.2377,10,5.1,mb,,52,19.376,0.69,us,us20005hn1,2016-04-12 22:53:05.902,"South of Africa",earthquake,11.6,1.9,0.073,61,reviewed,us,us
2016-04-12 22:13:25.970,11.4027,140.8949,35,4.6,mb,,83,4.447,0.83,us,us20005hmn,2016-04-12 23:04:43.466,"185km NNE of Fais, Micronesia",earthquake,10.9,2,0.061,80,reviewed,us,us
